ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340676,2325943,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746159,738119,8035,5
5,Bihar,855267,842952,12314,1
6,Chandigarh,100694,99508,1185,1
7,Chhattisgarh,1187696,1173505,14190,1
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040990,2014299,26666,25
10,Goa,263358,259338,4014,6
11,Gujarat,1291400,1280312,11079,9
12,Haryana,1078908,1068148,10756,4
13,Himachal Pradesh,322930,318684,4243,3
14,Jammu and Kashmir,482032,477240,4792,0
15,Jharkhand,443831,438496,5334,1
16,Karnataka,4088849,4048469,40358,22
17,Kerala,6907319,6835254,72043,22
18,Ladakh,29602,29371,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045565,10786,0
21,Maharashtra,8171641,8022954,148561,126
22,Manipur,140034,137885,2149,0
23,Meghalaya,96987,95359,1628,0
24,Mizoram,239561,238827,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348378,1339157,9215,6
27,Puducherry,177548,175566,1981,1
28,Punjab,792423,773084,19338,1
29,Rajasthan,1326466,1316729,9736,1
30,Sikkim,44927,44426,501,0
31,Tamil Nadu,3610682,3572595,38081,6
32,Telangana,844451,840333,4111,7
33,Tripura,108494,107552,942,0
34,Uttarakhand,452578,444809,7768,1
35,Uttar Pradesh,2145453,2121685,23712,56
36,West Bengal,2126414,2104768,21555,91
