ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340677,2325944,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746165,738130,8035,0
5,Bihar,855267,842953,12314,0
6,Chandigarh,100699,99513,1185,1
7,Chhattisgarh,1187698,1173507,14190,1
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041112,2014444,26667,1
10,Goa,263376,259359,4014,3
11,Gujarat,1291459,1280378,11080,1
12,Haryana,1078968,1068189,10779,0
13,Himachal Pradesh,322944,318698,4245,1
14,Jammu and Kashmir,482039,477247,4792,0
15,Jharkhand,443831,438497,5334,0
16,Karnataka,4088910,4048551,40359,0
17,Kerala,6907651,6835499,72043,109
18,Ladakh,29603,29372,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056554,1045768,10786,0
21,Maharashtra,8171929,8023353,148563,13
22,Manipur,140034,137885,2149,0
23,Meghalaya,96990,95362,1628,0
24,Mizoram,239562,238828,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348387,1339169,9215,3
27,Puducherry,177551,175567,1981,3
28,Punjab,793670,773101,20569,0
29,Rajasthan,1326467,1316731,9736,0
30,Sikkim,44932,44431,501,0
31,Tamil Nadu,3610746,3572651,38081,14
32,Telangana,844489,840374,4111,4
33,Tripura,108495,107553,942,0
34,Uttarakhand,452588,444820,7768,0
35,Uttar Pradesh,2145502,2121729,23714,59
36,West Bengal,2126541,2104984,21555,2
