ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340676,2325943,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746159,738119,8035,5
5,Bihar,855267,842952,12314,1
6,Chandigarh,100695,99509,1185,1
7,Chhattisgarh,1187696,1173505,14190,1
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040998,2014313,26666,19
10,Goa,263359,259341,4014,4
11,Gujarat,1291404,1280314,11079,11
12,Haryana,1078910,1068152,10756,2
13,Himachal Pradesh,322931,318686,4243,2
14,Jammu and Kashmir,482032,477240,4792,0
15,Jharkhand,443831,438496,5334,1
16,Karnataka,4088851,4048481,40358,12
17,Kerala,6907325,6835256,72043,26
18,Ladakh,29602,29371,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056551,1045765,10786,0
21,Maharashtra,8171668,8023006,148561,101
22,Manipur,140034,137885,2149,0
23,Meghalaya,96989,95359,1628,2
24,Mizoram,239561,238827,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348378,1339158,9215,5
27,Puducherry,177548,175567,1981,0
28,Punjab,792430,773084,19338,8
29,Rajasthan,1326466,1316730,9736,0
30,Sikkim,44928,44426,501,1
31,Tamil Nadu,3610687,3572596,38081,10
32,Telangana,844453,840336,4111,6
33,Tripura,108494,107552,942,0
34,Uttarakhand,452580,444809,7768,3
35,Uttar Pradesh,2145453,2121686,23712,55
36,West Bengal,2126432,2104790,21555,87
